,fileName,plantStatus,plantHeight
395,imaging_lens_position_7.0_cam_0_1731544202.jpg,True,4465
396,imaging_lens_position_7.0_cam_0_1732991402.jpg,True,180
397,imaging_lens_position_7.0_cam_0_1732375802.jpg,True,188
398,imaging_lens_position_7.0_cam_0_1731429002.jpg,False,0
399,imaging_lens_position_7.0_cam_0_1731346202.jpg,False,0
400,imaging_lens_position_7.0_cam_0_1732235402.jpg,True,168
401,imaging_lens_position_7.0_cam_0_1731861002.jpg,True,145
402,imaging_lens_position_7.0_cam_0_1733275802.jpg,True,1741
403,imaging_lens_position_7.0_cam_0_1732851002.jpg,True,596
404,imaging_lens_position_7.0_cam_0_1731655802.jpg,False,0
405,imaging_lens_position_7.0_cam_0_1731774602.jpg,False,0
406,imaging_lens_position_7.0_cam_0_1732887002.jpg,True,213
407,imaging_lens_position_7.0_cam_0_1732278602.jpg,True,165
408,imaging_lens_position_7.0_cam_0_1732563002.jpg,True,181
409,imaging_lens_position_7.0_cam_0_1733250602.jpg,True,1429
410,imaging_lens_position_7.0_cam_0_1732253402.jpg,True,196
411,imaging_lens_position_7.0_cam_0_1733077802.jpg,True,1522
412,imaging_lens_position_7.0_cam_0_1732030202.jpg,True,99
413,imaging_lens_position_7.0_cam_0_1731090602.jpg,False,0
414,imaging_lens_position_7.0_cam_0_1732739402.jpg,True,622
415,imaging_lens_position_7.0_cam_0_1732667402.jpg,True,173
416,imaging_lens_position_7.0_cam_0_1732620602.jpg,True,194
417,imaging_lens_position_7.0_cam_0_1732663802.jpg,True,441
418,imaging_lens_position_7.0_cam_0_1732721402.jpg,True,878
419,imaging_lens_position_7.0_cam_0_1732458602.jpg,True,447
